Latitude,Longitude,Census_Tract,Value
37.7775293,-122.2031992,6001407600,90.0819155639572
37.7765228,-122.1931965,6001407700,78.5129174543163
37.7817414,-122.1866595,6001407800,81.9533711405167
37.7884276,-122.1847835,6001407900,79.5085066162571
37.805237,-122.1887608,6001408000,33.0056710775047
37.785376,-122.1574761,6001408100,15.3371140516698
37.7751005,-122.1755727,6001408200,87.3345935727788
37.7710979,-122.1645166,6001408300,87.0951480781348
37.7646056,-122.1709595,6001408400,94.9842470069313
37.7604176,-122.1785112,6001408500,96.8115942028986
37.7661964,-122.1823031,6001408600,99.773156899811
37.7688611,-122.1889435,6001408700,96.9124133585381
37.7588039,-122.1969422,6001408800,98.9413988657845
37.7541816,-122.1887803,6001408900,94.0390674228103
37.7200105,-122.2213677,6001409000,96.8746061751733
37.7323261,-122.1834997,6001409100,99.1304347826087
37.7290846,-122.1777872,6001409200,93.2955261499685
37.737851,-122.1733521,6001409300,96.7737870195337
37.744613,-122.1803623,6001409400,97.7567737870195
37.7504463,-122.1837659,6001409500,98.3868935097669
37.7532669,-122.1726197,6001409600,95.8286074354127
37.7564187,-122.1658929,6001409700,91.2665406427221
37.7603609,-122.1557636,6001409800,83.2640201638311
37.7619882,-122.1353845,6001409900,53.4971644612476
37.7447566,-122.1332163,6001410000,53.9634530560807
37.7478642,-122.1535285,6001410100,80.3654694391934
37.7453063,-122.1571742,6001410200,94.7069943289225
37.7466798,-122.1661407,6001410300,95.5513547574039
37.7408161,-122.1621741,6001410400,85.1921865154379
37.8100197,-122.288956,6001410500,96.5091367359798
37.8947731,-122.2910214,6001420100,66.0995589161941
37.8944611,-122.2974624,6001420200,82.356647763075
37.8906102,-122.3182668,6001420300,61.8021424070573
37.8886213,-122.3256618,6001420400,45.7718966603655
37.8867059,-122.2950048,6001420500,82.7221172022684
37.8870336,-122.2870621,6001420600,65.4568367989918
37.899434,-122.2661928,6001421100,61.0712035286704
37.8975481,-122.2752271,6001421200,68.2167611846251
37.8911093,-122.2813663,6001421300,65.6080655324512
37.8883409,-122.270922,6001421400,65.5828607435413
37.8920346,-122.2590314,6001421500,58.0340264650284
37.8839567,-122.2559829,6001421600,58.2860743541273
37.8819398,-122.2701843,6001421700,72.4133585381222
37.8802854,-122.2782006,6001421800,73.2577189666037
37.8794799,-122.2896443,6001421900,76.0428481411468
37.8590327,-122.3013426,6001422000,54.8456206679269
37.8733005,-122.2965391,6001422100,61.5500945179584
37.8728822,-122.2878154,6001422200,63.2010081915564
37.8740723,-122.2779152,6001422300,63.7933207309389
37.8752396,-122.2695878,6001422400,40.1890359168242
37.8773131,-122.2603183,6001422500,71.9848771266541
37.8738125,-122.2545472,6001422600,0.0
37.8679125,-122.2495401,6001422700,52.1361058601134
37.8667875,-122.259979,6001422800,56.1058601134215
37.8678899,-122.269247,6001422900,17.6055450535602
37.8668441,-122.2771352,6001423000,64.0831758034027
37.865807,-122.2863197,6001423100,65.88531821046
37.8645164,-122.2936857,6001423200,77.6307498424701
37.8573287,-122.2842021,6001423300,80.6805293005671
37.8583737,-122.275884,6001423400,79.4959042218021
37.859365,-122.2680467,6001423500,81.0838059231254
37.8588968,-122.2587175,6001423601,71.6824196597354
37.8631882,-122.2592723,6001423602,48.947700063012
37.8618413,-122.248923,6001423700,72.2495274102079
37.8547587,-122.2441385,6001423800,62.8985507246377
37.8523001,-122.2675177,6001423901,64.927536231884
37.8547152,-122.2573724,6001423902,63.3774417139256
37.8503526,-122.2746683,6001424001,79.7857592942659
37.8504976,-122.2815989,6001424002,77.5677378701953
37.8381928,-122.3061755,6001425101,29.1619407687461
37.8400768,-122.2946582,6001425102,3.33963453056081
37.8426202,-122.2898443,6001425103,10.6490233144297
37.8326526,-122.2833798,6001425104,49.3383742911153
37.8216214,-122.2253292,6001426100,61.1594202898551
37.824626,-122.2406227,6001426200,74.0138626339004
37.765116,-122.2309908,6001427100,65.406427221172
37.7847324,-122.2529164,6001427200,73.9382482671708
37.7810489,-122.2662775,6001427300,59.2816635160681
37.7778323,-122.2835979,6001427600,73.9256458727158
37.7680009,-122.2852965,6001427700,72.7914303717706
37.7714922,-122.2690581,6001427800,74.7574039067423
37.7698045,-122.2582454,6001427900,69.0233144297417
37.7666414,-122.2475404,6001428000,53.7492123503466
37.7589136,-122.2346068,6001428100,71.2287334593573
37.7533266,-122.2396733,6001428200,63.4656584751103
37.7334484,-122.2406697,6001428301,17.643352236925
37.7439709,-122.249779,6001428302,2.10459987397606
37.756593,-122.2563814,6001428400,74.5179584120983
37.7601324,-122.2593887,6001428500,46.351606805293
37.766273,-122.2738461,6001428600,20.7687460617517
37.7801283,-122.3050028,6001428700,10.3843730308759
37.7272587,-122.0152514,6001430101,5.07876496534342
37.7726562,-122.0747102,6001430102,16.3705103969754
37.7216743,-122.0615667,6001430200,37.0258349086326
37.7229094,-122.0837445,6001430300,50.6490233144297
37.7202531,-122.1010932,6001430400,52.8040327662256
37.704911,-122.1091519,6001430500,82.0289855072464
37.7041735,-122.0969654,6001430600,55.6521739130435
37.7060949,-122.0822257,6001430700,71.1783238815375
37.6992244,-122.0650347,6001430800,67.7504725897921
37.6982784,-122.0828322,6001430900,75.9420289855072
37.6929313,-122.0784575,6001431000,86.5280403276623
37.6881143,-122.0672947,6001431100,80.1764335223693
37.6855718,-122.0836768,6001431200,48.935097668557
37.7358429,-122.1466229,6001432100,84.2218021424071
37.7330544,-122.1562452,6001432200,91.5059861373661
37.7308826,-122.1656193,6001432300,58.9666036546944
37.7097451,-122.1898921,6001432400,80.9199747952111
37.7167153,-122.1661575,6001432501,77.5299306868305
37.7234343,-122.1734869,6001432502,79.7227473219912
37.7226922,-122.1551539,6001432600,70.9514807813485
37.7270703,-122.1428437,6001432700,71.531190926276
37.7212241,-122.1245218,6001432800,56.231884057971
37.7158642,-122.1354706,6001433000,81.2350346565847
37.7021541,-122.1335017,6001433102,64.0201638311279
37.7093273,-122.139054,6001433103,69.0359168241966
37.7142641,-122.1469937,6001433104,52.0730938878387
37.70175,-122.1470769,6001433200,84.6880907372401
37.6985801,-122.1574574,6001433300,90.0441083805923
37.684528,-122.1689582,6001433400,15.6017643352237
37.6845009,-122.1553145,6001433500,85.4316320100819
37.6860081,-122.1437942,6001433600,79.1430371770636
37.6876344,-122.1146758,6001433700,88.6326402016383
37.6988143,-122.123482,6001433800,84.3226212980466
37.6992653,-122.1135398,6001433900,80.4536862003781
37.6923654,-122.1103206,6001434000,90.9010712035287
37.6552403,-122.0458797,6001435102,24.8141146817895
37.6518042,-121.9830876,6001435103,2.69691241335854
37.6385981,-122.038971,6001435104,45.4946439823566
37.6874049,-122.0517821,6001435200,54.9968494013863
37.6807791,-122.064666,6001435300,61.5626969124134
37.6739266,-122.0831568,6001435400,64.8519218651544
37.6809369,-122.09333,6001435500,81.5626969124134
37.6746689,-122.1022655,6001435601,88.9855072463768
37.6819278,-122.1069995,6001435602,87.4858223062382
37.6786494,-122.1160735,6001435700,88.1915563957152
37.6793691,-122.1296018,6001435800,89.0863264020164
37.6724681,-122.147305,6001435900,84.2596093257719
37.6691812,-122.1375262,6001436000,86.5658475110271
37.6718054,-122.1235777,6001436100,76.0176433522369
37.6685048,-122.11212,6001436200,69.6030245746692
37.666274,-122.0917198,6001436300,82.5708884688091
37.6715227,-122.0650918,6001436401,64.9905482041588
37.6668495,-122.0404785,6001436402,27.7504725897921
37.6586897,-122.0691461,6001436500,71.5059861373661
37.6567907,-122.0788937,6001436601,90.5356017643352
37.65183,-122.0851818,6001436602,57.2022684310019
37.6619708,-122.1005196,6001436700,74.2028985507246
37.6535732,-122.0944503,6001436800,87.4354127284184
37.6603503,-122.1097202,6001436900,89.7290485192187
37.6471694,-122.1015827,6001437000,69.9180844360428
37.6059048,-122.126873,6001437101,31.1783238815375
37.6298655,-122.1002746,6001437102,57.6811594202899
37.6431726,-122.1115983,6001437200,53.0560806553245
37.6362205,-122.0930122,6001437300,89.3257718966604
37.6428275,-122.0876478,6001437400,93.6988027725268
37.644034,-122.0793899,6001437500,86.9943289224953
37.6353608,-122.0804835,6001437600,79.0422180214241
37.6348665,-122.0697491,6001437701,79.0926275992439
37.638444,-122.0734492,6001437702,74.5305608065533
37.6431464,-122.0686965,6001437800,52.5771896660366
37.6428259,-122.0613101,6001437900,90.4347826086957
37.619128,-122.0285144,6001438000,84.3478260869565
37.6181516,-122.038949,6001438100,80.2772526780088
37.6261949,-122.0764254,6001438201,88.9603024574669
37.6155886,-122.0573943,6001438203,22.1928166351607
37.6270608,-122.0596258,6001438204,43.0749842470069
37.6282241,-122.088523,6001438300,91.9470699432892
37.6184511,-122.082604,6001438400,47.989918084436
37.6163011,-121.9815046,6001440100,10.9766855702583
37.6003676,-122.0225206,6001440200,83.6042848141147
37.6011866,-122.0427542,6001440301,39.2816635160681
37.586873,-122.0766119,6001440304,40.3150598613737
37.5773806,-122.0746719,6001440305,21.6131064902331
37.5849858,-122.0683607,6001440306,59.0926275992439
37.5911419,-122.0486869,6001440307,19.4328922495274
37.5893439,-122.0278186,6001440308,22.4574669187146
37.5982227,-122.0833307,6001440331,38.4625078764965
37.5819265,-122.0858459,6001440332,4.0705734089477
37.6053389,-122.0738117,6001440333,8.94770006301197
37.5937913,-122.0648512,6001440334,36.2192816635161
37.5913508,-122.0122841,6001440335,6.88090737240076
37.5811633,-122.0175013,6001440336,41.9281663516068
37.5852993,-121.9620573,6001441100,30.3339634530561
37.5780625,-121.9910071,6001441200,42.6717076244486
37.5717252,-122.0026581,6001441301,4.38563327032136
37.5693426,-122.0194346,6001441302,30.0315059861374
37.5735681,-122.0376753,6001441401,22.6465028355388
37.5823791,-122.0398734,6001441402,12.3881537492124
37.5699748,-122.07244180000001,6001441501,1.07120352867045
37.4731786,-121.9444248,6001441503,5.14177693761815
37.5729294,-122.0532609,6001441521,2.59609325771897
37.5845579,-122.0572528,6001441522,14.0264650283554
37.5647793,-122.0464869,6001441523,9.54001260239446
37.5594781,-122.0506927,6001441524,6.33900441083806
37.5635007,-122.0305372,6001441601,43.1884057971014
37.55696,-122.0212345,6001441602,67.2589792060491
37.5532064,-122.0116314,6001441700,31.6446124763705
37.5591933,-121.9915834,6001441800,22.0289855072464
37.5424223,-121.9678075,6001441921,17.8954001260239
37.5509731,-121.9850086,6001441923,27.3345935727788
37.5647659,-121.9732494,6001441924,11.064902331443
37.5500775,-121.9630732,6001441925,2.04158790170132
37.5408003,-121.9787103,6001441926,38.815374921235
37.5465021,-121.976577,6001441927,10.7750472589792
37.5592488,-121.9351067,6001442000,9.12413358538122
37.5483239,-121.9498322,6001442100,13.2577189666037
37.5345605,-121.9421767,6001442200,42.8859483301827
37.5278226,-121.9615164,6001442301,62.596093257719
37.5362999,-121.9600524,6001442302,26.4398235664776
37.5313805,-121.9737794,6001442400,45.9231253938248
37.537144,-121.9871471,6001442500,58.7649653434153
37.544306,-121.9976615,6001442601,36.3074984247007
37.5481818,-122.0049883,6001442602,75.6773787019534
37.5371537,-122.0081115,6001442700,32.9930686830498
37.5293622,-121.9931032,6001442800,25.0157529930687
37.5183894,-121.9748246,6001442900,15.8790170132325
37.5184218,-121.9515237,6001443001,56.6477630749842
37.5168344,-121.9605916,6001443002,51.4933837429112
37.5071611,-121.9271478,6001443102,4.41083805923125
37.5273674,-121.9027992,6001443103,5.51984877126654
37.5313765,-121.9266869,6001443104,22.6086956521739
37.5218333,-121.9322534,6001443105,1.61310649023314
37.4871497,-121.8964116,6001443200,1.63831127914304
37.4707218,-121.9128679,6001443301,10.1953371140517
37.4902675,-121.9242947,6001443321,3.67989918084436
37.482983,-121.9198352,6001443322,21.3232514177694
37.550978,-122.0361606,6001444100,37.403906742281
37.5425433,-122.045728,6001444200,37.5047258979206
37.536519,-122.0571016,6001444301,42.6212980466289
37.5125267,-122.0473856,6001444302,58.122243226213
37.5362317,-122.0353376,6001444400,77.4921235034657
37.5342611,-122.0273559,6001444500,60.2646502835539
37.5270492,-122.0162378,6001444601,26.7422810333963
37.5122564,-122.0030673,6001444602,3.26402016383113
37.7050938,-121.8851034,6001450101,2.81033396345306
37.7208265,-121.8911928,6001450102,0.0126023944549464
37.7224552,-121.9154401,6001450200,6.43982356647763
37.7106983,-121.9177415,6001450300,17.0258349086326
37.7126931,-121.9324146,6001450400,32.7536231884058
37.7068544,-121.9419571,6001450501,14.5557655954631
37.714448,-121.9692968,6001450502,2.97416509136736
37.653163,-121.930798,6001450601,10.812854442344
37.6706482,-121.9128234,6001450602,6.99432892249527
37.6888608,-121.9106268,6001450603,19.3446754883428
37.6811899,-121.8865529,6001450604,10.2331442974165
37.6721031,-121.8820197,6001450605,8.63264020163831
37.6694679,-121.8997998,6001450606,5.94833018273472
37.657232,-121.8874736,6001450607,27.3093887838689
37.5511338,-121.8054596,6001450701,2.68431001890359
37.6602817,-121.8647522,6001450741,22.4322621298047
37.6673926,-121.8275908,6001450742,11.1657214870825
37.6930366,-121.8923831,6001450743,11.0018903591682
37.6969336,-121.8650777,6001450744,10.2205419029616
37.6824862,-121.8526518,6001450745,0.541902961562697
37.6736928,-121.8685809,6001450746,15.1102709514808
37.7053403,-121.8611155,6001450750,0.982986767485822
37.7163164,-121.8430342,6001450751,0.793950850661626
37.718917,-121.8238089,6001450752,1.17202268431002
37.6396925,-121.6633595,6001451101,6.47763074984247
37.6506604,-121.7864954,6001451102,3.41524889729048
37.7129066,-121.7418149,6001451201,22.3188405797101
37.7347438,-121.7689116,6001451202,4.86452425960933
37.6896396,-121.8156491,6001451300,20.6931316950221
37.6959861,-121.7629422,6001451401,27.0069313169502
37.6912085,-121.7842334,6001451403,48.6326402016383
37.6852748,-121.7803522,6001451404,78.6137366099559
37.6733434,-121.7369701,6001451501,17.0888468809074
37.6849518,-121.7489971,6001451503,60.7309388783869
37.6979083,-121.7322556,6001451504,7.42281033396345
37.6894445,-121.7246715,6001451505,3.83112791430372
37.6833516,-121.7291862,6001451506,43.1632010081916
37.6683795,-121.7607445,6001451601,14.2533081285444
37.6712489,-121.7756214,6001451602,26.3768115942029
37.6721084,-121.787947,6001451701,27.6118462507876
37.6672948,-121.8009991,6001451703,26.1373660995589
37.6621232,-121.7900626,6001451704,22.4826717076244
37.8033573,-122.3198955,6001981900,0.0
37.7961258,-122.2943959,6001982000,0.0
37.7959455,-122.277268,6001983200,3.8815374921235
38.4649441,-120.5707489,6005000101,12.4511657214871
38.5394172,-120.2562561,6005000102,12.9678638941399
38.4852152,-120.7448948,6005000200,24.0579710144928
38.457356,-120.9500222,6005000301,12.1487082545684
38.3544187,-120.9288239,6005000303,39.0170132325142
38.2814338,-120.9220547,6005000304,19.3068683049779
38.3970536,-120.7589689,6005000401,34.5179584120983
38.3930097,-120.6621779,6005000402,11.3925645872716
38.3175704,-120.7391956,6005000500,33.2829237555136
37.9756396,-120.6736779,6009000120,11.0901071203529
38.0706597,-120.5609618,6009000121,39.7857592942659
38.1257461,-120.4761869,6009000122,27.6244486452426
38.1930259,-120.8741765,6009000210,21.9155639571519
38.1081725,-120.773333,6009000220,35.4001260239446
38.2401676,-120.5813938,6009000300,53.3333333333333
38.3647246,-120.449,6009000400,26.7548834278513
38.1924839,-120.3934638,6009000501,16.4083175803403
38.2341994,-120.3311458,6009000503,14.7700063011972
38.4051305,-120.2111512,6009000504,8.73345935727788
38.0381229,-121.6299682,6013301000,40.4032766225583
37.9993161,-121.732928,6013302005,27.6622558286074
38.0217527,-121.7134904,6013302006,11.5689981096408
37.9837121,-121.7056533,6013302007,34.8834278512917
37.9891088,-121.6702095,6013302008,37.416509136736
37.9715128,-121.7478856,6013302009,27.2211720226843
37.9836864,-121.7305372,6013302010,5.88531821045999
37.9577924,-121.7074839,6013303102,24.461247637051
37.9362987,-121.6710171,6013303103,35.1354757403907
37.9431268,-121.7586352,6013303201,19.8739760554505
37.9422173,-121.7147968,6013303202,11.6068052930057
37.9471133,-121.7320102,6013303203,9.61562696912413
37.9289646,-121.7087615,6013303204,24.0831758034026
37.9109334,-121.7021082,6013303205,10.1449275362319
37.8837503,-121.7489395,6013304001,6.90611216131065
37.8582825,-121.6219157,6013304002,79.760554505356
37.9016812,-121.577453,6013304003,13.7744171392565
37.9005821,-121.6070438,6013304004,6.16257088846881
37.9347243,-121.595891,6013304005,4.85192186515438
38.015682,-121.8340512,6013305000,89.0485192186515
38.0077971,-121.7619241,6013306002,30.825456836799
38.0053331,-121.7994409,6013306003,92.2747321991178
38.0085744,-121.7845356,6013306004,66.4020163831128
37.9865794,-121.8155925,6013307101,38.122243226213
38.0004738,-121.8155705,6013307102,93.0686830497795
38.0026146,-121.8485515,6013307201,55.8034026465028
38.0037019,-121.8278001,6013307202,58.2356647763075
37.9946847,-121.8308707,6013307204,47.0069313169502
37.9860073,-121.829459,6013307205,43.2136105860113
37.9919244,-121.7964223,6013308001,49.5274102079395
37.9886736,-121.766535,6013308002,4.29741650913674
38.0392742,-121.8641513,6013309000,34.5305608065532
38.0264843,-121.8917858,6013310000,90.6112161310649
38.0214503,-121.8936219,6013311000,89.8172652804033
38.0152346,-121.8695963,6013312000,72.7410207939509
38.00648,-121.8828347,6013313101,50.9766855702584
38.0040446,-121.8644952,6013313102,28.2041587901701
37.9809405,-121.875401,6013313103,24.4864524259609
38.0037978,-121.9161635,6013313203,23.8059231253938
37.9889314,-121.9236578,6013313204,76.6729678638941
38.0162998,-121.9168577,6013313205,7.28418399495904
38.0139188,-121.8993314,6013313206,76.6603654694392
38.0314621,-121.9174417,6013314102,47.763074984247
38.0391707,-121.9435261,6013314103,54.0516698172653
38.0232458,-121.9443678,6013314104,75.526149968494
38.0467432,-121.9812128,6013314200,88.947700063012
38.036962,-122.0293918,6013315000,23.1758034026465
38.0223177,-122.1389042,6013316000,83.994959042218
38.0176872,-122.1262172,6013317000,86.2885948330183
38.0165957,-122.1663864,6013318000,68.5822306238185
38.0042221,-122.1215423,6013319000,63.9067422810334
38.0218002,-122.0963526,6013320001,79.533711405167
37.9987257,-122.1074312,6013320003,3.65469439193447
38.0020819,-122.0773567,6013320004,16.2822936357908
37.9885846,-122.102737,6013321101,21.7895400126024
37.9754127,-122.0929535,6013321102,6.20037807183365
37.9702795,-122.1124879,6013321103,32.6654064272212
37.9821516,-122.0713084,6013321200,17.177063642092
37.9619967,-122.0766292,6013322000,31.2287334593573
37.9504131,-122.0727158,6013323000,55.2110901071204
37.9387253,-122.0560841,6013324001,24.5116572148708
37.9515418,-122.0606042,6013324002,43.2766225582861
37.9354669,-122.0743488,6013325000,67.4858223062382
37.9372675,-122.0885363,6013326000,35.538752362949
37.9849793,-122.053206,6013327000,79.8109640831758
37.975617,-122.0377689,6013328000,20.5545053560176
37.9947441,-122.0338936,6013329000,51.4555765595463
37.9886609,-122.026061,6013330000,85.0535601764335
37.9762383,-122.01218,6013331000,60.7183364839319
37.9817896,-121.9977502,6013332000,58.6389413988658
37.9649061,-121.9701205,6013333101,47.1959672337744
37.9598119,-121.95812,6013333102,36.3957151858853
37.9689678,-121.9851584,6013333200,22.8859483301827
37.9631631,-122.0017551,6013334001,66.830497794581
37.9600453,-121.9882643,6013334004,35.6647763074984
37.9518749,-121.9871443,6013334006,24.2218021424071
37.8736123,-122.0543368,6013334200,39.3572778827977
37.9690383,-122.0202412,6013335000,86.3894139886579
37.9667876,-122.034523,6013336101,76.0932577189666
37.965937,-122.039845,6013336102,59.2564587271582
37.9606497,-122.0474489,6013336201,91.0396975425331
37.9550364,-122.0446085,6013336202,83.2766225582861
37.9572014,-122.0148138,6013337100,31.3925645872716
37.9515216,-122.0267807,6013337200,53.1316950220542
37.9402165,-122.0080941,6013337300,22.2684310018904
37.9488733,-122.0425441,6013338101,63.1758034026465
37.9413456,-122.0423399,6013338102,17.1392564587272
37.9314923,-122.031045,6013338201,22.4070573408948
37.925633,-122.0540951,6013338203,10.59861373661
37.9190883,-122.0467663,6013338204,15.8538122243226
37.9200316,-122.019661,6013338301,22.7221172022684
37.9067555,-122.0145836,6013338302,32.6780088216761
37.8918717,-122.0583635,6013339001,22.7977315689981
37.9062665,-122.0630149,6013339002,22.117202268431
37.9232424,-122.0689417,6013340001,54.7700063011972
37.9107096,-122.0844254,6013340002,31.052299936988
37.8874605,-122.0838023,6013341000,41.5122873345936
37.8931242,-122.0458632,6013343001,46.0491493383743
37.903197,-122.0394131,6013343002,33.0308758664146
37.8863578,-122.0291114,6013343003,38.1978575929427
37.7319234,-121.9386173,6013345101,22.2180214240706
37.7449639,-121.9480876,6013345102,32.6149968494014
37.738748,-121.9283939,6013345103,9.11153119092628
37.7966528,-121.9795982,6013345105,10.9892879647133
37.7784401,-121.9553576,6013345108,2.02898550724638
37.7570354,-121.9526849,6013345111,15.5513547574039
37.7614431,-121.9274296,6013345112,0.604914933837429
37.7955824,-121.9417988,6013345113,2.52047889098929
37.7992823,-121.9650943,6013345114,7.18336483931947
37.7393783,-121.9816307,6013345115,0.74354127284184
37.7642406,-121.9742883,6013345116,1.39886578449905
37.7679943,-121.982097,6013345202,11.3799621928166
37.8050946,-122.0221467,6013345203,24.8267170762445
37.8320573,-122.0429151,6013345204,34.1524889729049
37.8810018,-122.0070141,6013346101,15.4631379962193
37.8636653,-121.9836906,6013346102,9.41398865784499
37.8447107,-121.9759134,6013346201,26.3390044108381
37.8199841,-121.9862797,6013346203,22.6717076244486
37.8194966,-121.9506215,6013346204,4.48645242596093
37.9329608,-122.1209824,6013347000,17.4795211090107
37.9026902,-122.132124,6013348000,44.3730308758664
37.8896916,-122.10407,6013349000,55.6773787019534
37.879801,-122.1364828,6013350000,48.9603024574669
37.8531059,-122.0659799,6013351101,7.7882797731569
37.8725669,-122.0807769,6013351102,11.3673597983617
37.8644358,-122.0638053,6013351103,10.8758664146188
37.8682861,-122.1051075,6013351200,49.5526149968494
37.8450691,-122.0953355,6013352101,17.7693761814745
37.8173344,-122.1053062,6013352102,17.9836168872086
37.8529718,-122.1392991,6013352201,26.364209199748
37.8296606,-122.1594575,6013352202,19.067422810334
37.8566708,-122.1812338,6013353001,40.3024574669187
37.8795035,-122.1684192,6013353002,44.2596093257719
37.8838155,-122.216662,6013354001,48.9981096408318
37.9015621,-122.1826098,6013354002,33.887838689351
37.9316982,-121.857135,6013355107,13.8122243226213
37.944738,-121.8014749,6013355108,10.1323251417769
37.9762527,-121.7940175,6013355109,13.4467548834279
37.967884,-121.7692731,6013355110,25.9861373660996
37.978244,-121.7753475,6013355111,16.6603654694392
37.8328349,-121.797346,6013355112,5.00315059861374
37.8065479,-121.9040691,6013355113,2.54568367989918
37.7872985,-121.9082293,6013355114,0.403276622558286
37.7631598,-121.9127563,6013355115,9.67863894139887
37.7733137,-121.8811647,6013355116,1.70132325141777
37.7460371,-121.8968502,6013355117,0.0
37.9987014,-121.9764323,6013355200,18.9540012602394
37.9368163,-121.9702207,6013355301,18.6011342155009
37.9210134,-121.9944596,6013355302,11.4933837429112
37.9505922,-121.9288441,6013355304,4.44864524259609
37.8934212,-121.9256511,6013355306,21.3988657844991
38.0244532,-122.22759,6013356001,32.2873345935728
37.9544588,-122.1903986,6013356002,5.92312539382483
38.0407401,-122.1962349,6013357000,70.4851921865154
38.0481856,-122.2538488,6013358000,85.1543793320731
38.0033732,-122.3071592,6013359102,43.7051039697543
38.0059174,-122.2975158,6013359103,45.7214870825457
38.0094814,-122.2781134,6013359104,14.1776937618147
38.0174202,-122.2874536,6013359105,4.234404536862
37.9837578,-122.2510378,6013359202,32.0478890989288
38.0086578,-122.2562999,6013359203,6.62885948330183
38.0000841,-122.2654576,6013359204,3.99495904221802
37.9824969,-122.2870052,6013360101,25.2173913043478
37.9682566,-122.2658347,6013360102,17.3030875866415
